model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.64,0.09494640122511486,0.05016181229773463,0.8857142857142857
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.64,0.0824607329842932,0.043209876543209874,0.9
fbprophetGamma,gift_certificate,70,0,3,True,0.64,0.10869565217391304,0.05747126436781609,1.0
fbprophetNB,seat,70,0,3,True,0.64,0.8092485549132947,0.6796116504854369,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.64,0.04181600955794504,0.021354484441732765,1.0
fbprophetNB,total,70,0,3,True,0.64,0.7954545454545454,0.660377358490566,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.64,0.04252696456086286,0.021732283464566928,0.9857142857142858
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.64,0.03927315357561548,0.02004787552363854,0.9571428571428572
fbprophetNB,gift_certificate,70,0,3,True,0.64,0.0659444182760245,0.034096444227959086,1.0
fbprophet,total,70,0,3,True,0.645,0.13282732447817838,0.07113821138211382,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.645,0.08206106870229007,0.04396728016359918,0.6142857142857143
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.645,0.23043478260869565,0.1358974358974359,0.7571428571428571
fbprophet,seat,70,0,3,True,0.645,0.10526315789473684,0.05555555555555555,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.645,0.10876132930513593,0.05850487540628386,0.7714285714285715
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.645,0.06666666666666665,0.03455497382198953,0.9428571428571428
fbprophetGamma,total,70,0,3,True,0.645,0.11456628477905074,0.06076388888888889,1.0
fbprophetGamma,seat,70,0,3,True,0.645,0.09271523178807947,0.04861111111111111,1.0
fbprophetGamma,gift_certificate,70,0,3,True,0.645,0.10997643362136686,0.058187863674147966,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.645,0.08521970705725701,0.0446927374301676,0.9142857142857143
fbprophetGamma,"('DME-ORY', 'seat')",70,0,3,True,0.645,0.093603744149766,0.04950495049504951,0.8571428571428571
fbprophet,gift_certificate,70,0,3,True,0.645,0.19099590723055934,0.10558069381598793,1.0
fbprophetNB,total,70,0,3,True,0.645,0.813953488372093,0.6862745098039216,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,3,True,0.645,0.0417412045319022,0.021315468940316686,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.645,0.04381846635367762,0.0224,1.0
fbprophetNB,gift_certificate,70,0,3,True,0.645,0.06782945736434108,0.03510531594784353,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.645,0.042514424536896446,0.02171889543903196,1.0
fbprophetNB,seat,70,0,3,True,0.645,0.8045977011494253,0.6730769230769231,1.0
fbprophet,total,70,0,3,True,0.65,0.14084507042253522,0.07575757575757576,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.65,0.08167330677290836,0.043897216274089934,0.5857142857142857
fbprophet,"('DME-ORY', 'seat')",70,0,3,True,0.65,0.17757009345794392,0.10614525139664804,0.5428571428571428
fbprophet,gift_certificate,70,0,3,True,0.65,0.2014388489208633,0.112,1.0
fbprophet,seat,70,0,3,True,0.65,0.10911925175370225,0.057708161582852434,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,3,True,0.65,0.10502793296089384,0.05696969696969697,0.6714285714285714
fbprophetGamma,total,70,0,3,True,0.65,0.11326860841423947,0.060034305317324184,1.0
fbprophetGamma,seat,70,0,3,True,0.65,0.09402283411685695,0.04933051444679352,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,3,True,0.65,0.06428930185836264,0.03331598125976054,0.9142857142857143
