model,target_col,n_experiments,anom_coeff,num_anomalies,in_a_row,interval_width,f1_score,precision,recall
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.615,0.04773269689737471,0.02444987775061125,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.615,0.0617828773168579,0.031876138433515486,1.0
fbprophetGamma,gift_certificate,70,0,5,True,0.62,0.07052896725440806,0.03655352480417755,1.0
fbprophet,gift_certificate,70,0,4,True,0.62,0.059196617336152224,0.030501089324618737,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.62,0.041075203865901536,0.020981178648565257,0.9714285714285714
fbprophetGamma,total,70,0,5,True,0.62,0.2376910016977929,0.1348747591522158,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.62,0.05107624954396206,0.02620741295394983,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.62,0.04484009231783712,0.022949713128585892,0.9714285714285714
fbprophet,total,70,0,4,True,0.62,0.10687022900763359,0.056451612903225805,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,4,True,0.62,0.03909522479754259,0.019937339789233836,1.0
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.62,0.038428448523085745,0.0196078431372549,0.9571428571428572
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.62,0.048280907095830286,0.024774774774774775,0.9428571428571428
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.62,0.054221533694810226,0.02786624203821656,1.0
fbprophet,seat,70,0,4,True,0.62,0.09289980092899801,0.04871259568545581,1.0
fbprophetGamma,seat,70,0,5,True,0.62,0.1455301455301455,0.07847533632286996,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.62,0.04286589099816289,0.02190237797246558,1.0
fbprophet,gift_certificate,70,0,5,True,0.62,0.0661625708884688,0.03421309872922776,1.0
fbprophet,seat,70,0,5,True,0.62,0.10785824345146379,0.057003257328990226,1.0
fbprophet,total,70,0,5,True,0.62,0.1329534662867996,0.07121057985757884,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,5,True,0.62,0.041116005873715125,0.020989505247376312,1.0
fbprophetGamma,seat,70,0,4,True,0.62,0.10852713178294575,0.05737704918032787,1.0
fbprophetGamma,gift_certificate,70,0,4,True,0.62,0.06743737957610789,0.03489531405782652,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,4,True,0.62,0.03326996197718631,0.016916384726921217,1.0
fbprophetGamma,total,70,0,4,True,0.62,0.15873015873015872,0.08620689655172414,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,5,True,0.62,0.034054974458769156,0.01732244493937144,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.62,0.04347826086956522,0.022222222222222223,1.0
fbprophetNB,total,70,0,5,True,0.62,0.6481481481481481,0.4794520547945205,1.0
fbprophetNB,seat,70,0,5,True,0.62,0.46204620462046203,0.30042918454935624,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.62,0.05595523581135092,0.028782894736842105,1.0
fbprophetNB,gift_certificate,70,0,5,True,0.62,0.10911925175370225,0.057708161582852434,1.0
fbprophetNB,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.62,0.04834254143646409,0.024769992922859165,1.0
fbprophetNB,seat,70,0,4,True,0.62,0.4697986577181208,0.30701754385964913,1.0
fbprophetNB,total,70,0,4,True,0.62,0.7070707070707071,0.546875,1.0
fbprophetNB,gift_certificate,70,0,4,True,0.62,0.09126466753585397,0.04781420765027322,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.62,0.04423380726698262,0.022617124394184167,1.0
fbprophetNB,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.62,0.04971590909090909,0.025491624180626365,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,5,True,0.62,0.06252791424743188,0.03227293683725219,1.0
fbprophetNB,"('DME-ORY', 'seat')",70,0,4,True,0.62,0.04915730337078652,0.0251979841612671,1.0
fbprophet,"('DME-ORY', 'seat')",70,0,5,True,0.625,0.04234724742891712,0.021631644004944377,1.0
fbprophetGamma,total,70,0,5,True,0.625,0.25089605734767023,0.14344262295081966,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.625,0.0467879688080208,0.024018299656881435,0.9
fbprophet,"('DME-GDZ', 'auto_checkin')",70,0,4,True,0.625,0.038106235565819865,0.019446081319976428,0.9428571428571428
fbprophet,seat,70,0,4,True,0.625,0.09253139458030403,0.04851004851004851,1.0
fbprophetGamma,"('DME-ORY', 'seat')",70,0,4,True,0.625,0.033816425120772944,0.0171990171990172,1.0
fbprophet,seat,70,0,5,True,0.625,0.10727969348659003,0.05668016194331984,1.0
fbprophetGamma,"('DME-GDZ', 'auto_checkin')",70,0,5,True,0.625,0.04346476249611922,0.02221516978736909,1.0
fbprophet,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.625,0.03788334335538184,0.01934889434889435,0.9
fbprophet,"('DME-ORY', 'seat')",70,0,4,True,0.625,0.03996574364830146,0.020390329158170697,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,5,True,0.625,0.0554016620498615,0.02849002849002849,1.0
fbprophetGamma,seat,70,0,5,True,0.625,0.15555555555555556,0.08433734939759036,1.0
fbprophetGamma,"('AAQ-DME', 'auto_checkin')",70,0,4,True,0.625,0.05124450951683748,0.02629601803155522,1.0
fbprophetGamma,total,70,0,4,True,0.625,0.15855039637599094,0.08610086100861009,1.0
